372,5533,2350
439,14609,778
586,16730,12
18,35283,1314046
223,46990,29154
19,49534,1300544
150,49556,101874
419,52533,1035
481,61683,369
475,62468,412
151,70366,100703
510,71750,197
26,79866,906918
278,88668,12034
305,91848,7479
574,103579,20
440,108831,776
60,115855,410168
386,126630,1875
53,128768,464446
191,146046,54024
437,147131,827
215,168395,35315
535,170744,75
98,172981,231348
59,179101,417055
594,179880,8
211,180819,36770
501,181976,248
530,192277,90
496,198131,273
113,199895,191753
1,206488,6817773
302,214005,8440
227,215546,28337
166,215634,78792
404,217291,1349
62,217346,407023
87,219208,255207
585,219338,12
57,219890,431643
78,222157,304386
178,229388,66726
516,230202,179
147,238445,105038
228,244991,27931
515,254377,180
458,260768,522
73,268444,331676
177,270057,68005
304,276109,7523
387,277689,1871
297,284354,9818
216,285096,33996
442,285756,724
378,290578,2168
257,299244,17969
469,306816,427
80,316768,290075
534,317924,76
139,322940,113163
198,330467,49447
471,332206,417
604,343817,4
373,345017,2346
507,347064,208
35,351594,668605
548,358600,54
509,369765,199
425,375191,970
27,375695,832928
114,375949,188403
489,380822,327
494,382174,291
367,383466,2560
508,391782,205
559,392904,41
236,395481,24810
490,396957,319
291,397483,10464
83,397828,269049
552,399235,47
153,403118,95796
31,409047,751262
123,409609,169171
379,412778,2131
239,418041,24149
164,419935,80164
225,421252,28663
616,438388,1
394,447568,1782
333,447812,4828
368,457061,2559
478,458463,391
172,843984,71670
14,849613,1728140
413,853917,1188
91,856623,246180
303,859935,8063
540,862944,63
396,877670,1693
550,878369,49
152,889787,99717
121,895861,171274
261,897175,15721
189,907998,54686
370,910466,2458
531,913793,81
376,921366,2183
502,929772,244
522,934246,122
486,941661,328
546,941663,55
144,944382,106846
273,948967,12801
512,949447,188
237,950571,24628
169,959302,75171
360,963177,2998
385,963598,1919
259,965788,16122
503,968543,232
308,973523,7343
433,973621,882
130,983658,145438
247,985197,20236
162,990907,84199
39,993022,638320
135,993461,125302
374,995518,2257
47,997060,546828
375,1007177,2201
195,1016075,50504
29,1018949,779178
212,1025905,36668
244,1043671,21146
248,1053650,19919
581,1054814,15
124,1062004,168854
192,1068183,53408
68,1072551,378285
190,1080969,54332
141,1085201,112599
369,1085599,2480
72,1089288,338624
612,1096966,4
446,1104502,673
199,1105757,46697
569,1108049,27
613,1125874,4
293,1129845,10363
575,1130600,20
214,1131801,35570
418,1134421,1045
262,1136043,15323
66,1136946,395336
417,1137727,1060
450,1143140,631
210,1154989,38216
384,1162435,1920
319,1172527,6417
312,1179980,7041
488,1192409,328
127,1192476,152963
591,1195487,8
99,1208187,227312
136,1208849,124906
421,1211035,1009
542,1213951,60
572,1216342,22
20,1220580,1266879
5,1220600,3098066
466,1226905,440
556,1229319,44
94,1233032,237442
30,1239855,772479
452,1240608,605
28,1241916,822634
240,1248772,23657
129,1255756,145983
63,1259363,405736
275,1261313,12548
75,1261633,318755
499,1262496,255
112,1264481,192383
145,1266262,105881
309,1266857,7332
235,1268705,24898
395,1268781,1752
345,1270553,4018
301,1270968,8441
238,1271739,24290
185,1272272,62226
272,1274094,13346
133,1275855,137532
58,1277716,424916
110,1277777,197677
283,1287528,11426
337,1287639,4606
84,1288973,267296
159,1289315,88696
9,1290228,2760647
194,1291948,50530
288,1295477,10779
351,1296725,3434
71,1297273,352136
81,1307774,280609
292,1313766,10424
201,1318502,45549
131,1321914,141620
325,1331309,5684
234,1335463,25171
230,1337259,26663
55,1342069,442799
484,1342185,345
100,1343530,224320
232,1343637,25610
38,1351642,639291
22,1353100,1059296
137,1354623,124217
294,1354679,10133
335,1356499,4673
436,1358219,844
511,1363625,189
405,1367734,1308
209,1369884,38357
583,1370594,14
2,1372183,3995734
414,1374337,1124
299,1380330,9263
34,1381065,678876
504,1383783,229
607,1385198,4
45,1385319,550473
563,1385658,40
513,1386201,185
217,1389863,33882
193,1392950,50738
154,1398162,94983
608,1399133,4
21,1399469,1244880
341,1402322,4363
595,1403213,8
218,1404626,33022
40,1412870,602605
566,1415094,29
485,1417398,339
52,1419226,516500
311,1423628,7058
203,1428310,41076
430,1433736,934
600,1439865,5
69,1440873,372013
518,1441377,169
15,1447726,1720556
65,1451865,396213
7,1452820,2903820
462,1452912,499
128,1453056,148524
588,1453786,10
106,1454272,206495
43,1457356,594066
380,1458029,2043
102,1459133,214516
12,1461202,2011779
353,1462529,3275
610,1462826,4
160,1462941,87309
54,1463067,446525
344,1464895,4143
528,1466642,93
182,1467209,63427
138,1468188,122267
279,1472355,11949
611,1474983,4
347,1478212,3772
8,1479381,2810456
614,1482452,4
202,1482858,41293
457,1483432,555
36,1483711,655682
539,1483879,67
537,1485635,73
270,1486984,13847
465,1487000,449
6,1489202,2950745
401,1493034,1468
609,1494095,4
453,1495762,602
310,1496102,7121
448,1496661,638
364,1498279,2908
402,1498897,1410
23,1499010,916777
551,1499742,48
25,1499951,914981
180,1500491,66062
541,1502794,63
389,1502972,1861
460,1503284,521
148,1504376,103225
568,1505660,28
443,1506090,687
427,1506691,964
514,1508004,181
251,1510669,19074
171,1510818,72110
173,1510946,69438
391,1511456,1847
320,1513130,6315
125,1513153,166680
555,1513164,44
444,1513552,679
245,1515049,21048
196,1516051,50298
295,1516915,10047
64,1517305,398562
547,1517846,55
323,1517957,6279
287,1518166,11124
107,1518410,206304
181,1520040,66005
48,1520074,541343
580,1520128,15
143,1521688,108819
455,1521848,577
219,1523922,31477
615,1524042,1
17,1524212,1582531
265,1524788,14884
93,1524836,240428
406,1525242,1289
97,1526218,232440
409,1526383,1216
155,1526528,93974
435,1526531,847
554,1526850,45
558,1528106,44
56,1528462,433723
175,1529085,69006
321,1530130,6314
577,1530179,20
88,1531569,253756
76,1531751,305237
101,1531781,222361
398,1532041,1585
37,1532264,654266
382,1532275,1987
340,1532919,4375
186,1533657,62007
482,1533750,364
536,1534418,74
388,1534422,1862
307,1534679,7351
423,1534972,1000
397,1535035,1638
412,1536101,1198
596,1536181,8
361,1536325,2969
109,1537010,202822
570,1538238,27
286,1538456,11195
241,1538572,23247
432,1538852,904
567,1540090,28
254,1544833,18489
85,1545137,263794
213,1545448,35827
477,1545464,400
336,1545773,4639
415,1546049,1112
543,1547008,59
289,1547023,10559
328,1547269,5313
208,1547494,38378
96,1547731,235989
277,1547996,12059
533,1548183,79
564,1548476,40
329,1548564,5272
282,1549130,11508
11,1550398,2280522
327,1550496,5436
111,1550501,192395
200,1550804,45615
149,1551330,102334
205,1551765,39189
332,1552562,4877
255,1553051,18388
358,1553673,3038
428,1554269,958
318,1554823,6457
410,1555520,1208
10,1556047,2587762
3,1556334,3216819
529,1556629,90
497,1556892,266
156,1557020,93340
246,1557389,20536
538,1557445,68
603,1557777,4
523,1557866,122
545,1558148,55
598,1558224,5
276,1559357,12223
79,1559408,299256
422,1559458,1004
429,1559502,941
447,1559638,657
250,1559707,19251
260,1559959,15960
517,1560327,173
571,1560338,24
161,1560967,85356
4,1560998,3215844
243,1561097,21654
174,1561207,69187
602,1561689,5
158,1561821,91015
256,1562417,17992
407,1562423,1266
280,1562583,11885
13,1562786,1963907
252,1563020,18622
298,1563057,9617
331,1563835,5005
