317,5533,5082
377,14609,2134
3,35283,864260
2,49534,1110816
221,49556,15705
337,52533,3965
586,55580,60
282,55903,7981
296,61683,6569
300,62468,6448
134,70366,63487
359,71750,2721
31,79866,272135
135,88668,63125
188,91848,27773
618,103579,13
210,110001,18021
347,115855,3447
615,126630,15
20,128768,319677
366,135113,2539
406,143918,1229
191,146046,26966
670,147131,2
620,149441,13
278,172981,8286
336,178714,3986
110,179101,82528
195,180819,24328
621,181976,13
360,183000,2690
484,191225,495
362,199895,2607
5,206488,743353
687,206527,1
587,214005,59
316,215546,5190
334,215634,4087
47,217346,193831
102,219208,89056
85,219890,124645
32,222157,271472
272,229388,8987
303,230202,6304
280,237667,8212
116,238445,76936
354,258118,2990
295,260768,6727
49,268444,188192
165,270057,35395
224,277689,15425
33,284354,265004
209,285756,18122
142,286896,60132
412,290578,1142
364,299244,2582
271,316768,9170
155,317924,44069
276,321793,8421
111,322940,82383
415,326756,1104
568,345017,112
207,347064,18717
72,351594,141429
175,369765,31474
114,375695,79362
115,375949,77209
418,380822,1059
228,382174,14997
141,383466,60305
132,392904,63790
674,396957,2
520,397483,291
42,397828,219116
616,398920,14
181,403118,30215
122,409047,68569
154,409609,46115
482,412778,507
233,418041,14323
147,419935,52971
382,421252,2011
203,447812,20736
341,457061,3752
356,458463,2805
11,843984,502305
148,848497,51208
73,849613,141134
93,853917,104699
68,856623,146272
88,859935,117528
326,878369,4556
344,879626,3548
397,882779,1454
644,889787,5
269,895861,9265
598,897175,34
361,907998,2683
199,910466,22887
668,913312,3
321,913793,4869
432,921366,943
158,929772,40504
550,936718,179
505,941661,401
643,944382,6
212,948378,17017
633,948544,9
654,950571,4
365,959302,2542
248,963177,12475
186,963598,28998
194,965788,24909
268,968543,9298
481,973523,517
554,973621,152
619,977637,13
126,983658,67042
539,985197,224
653,986360,4
202,990907,21070
266,993022,9373
107,993461,85850
659,995518,3
98,997060,92867
580,1003862,85
689,1005059,1
304,1007177,6277
65,1016075,149140
22,1018949,309289
434,1025905,934
399,1043671,1439
160,1053650,39347
385,1062004,1935
355,1072551,2877
320,1080969,4893
130,1085201,63967
594,1085599,39
103,1089288,88442
392,1104502,1565
156,1105757,42367
189,1130600,27536
241,1131801,13613
39,1136946,226362
232,1137727,14640
431,1143140,945
680,1154989,1
675,1162435,1
358,1172527,2773
80,1179980,133971
289,1182731,7573
81,1192476,131905
335,1195487,4035
265,1197536,9643
127,1208187,65827
357,1208849,2777
373,1211035,2276
77,1220580,136767
101,1220600,89389
676,1229319,1
223,1233032,15640
315,1239855,5229
398,1239982,1447
119,1241916,72417
229,1248772,14941
339,1255756,3806
26,1259363,298881
274,1261313,8711
128,1261633,65306
549,1262496,181
121,1264481,68879
230,1266262,14780
566,1266857,114
387,1266911,1805
211,1268705,17727
409,1268781,1152
313,1270553,5401
