7,3,7629734
29,7,212855
12,8,2289508
22,9,455683
32,11,172061
34,13,147813
76,14,784
87,15,146
16,20,1565712
3,24,34003387
30,27,182266
2,30,43399454
64,31,5069
24,35,395129
38,36,119649
1,37,64605764
41,44,109669
52,56,21820
5,59,7867464
74,62,839
83,64,277
77,65,729
59,67,9270
79,70,646
28,72,258111
92,74,48
18,75,820591
21,76,513428
35,81,142465
82,82,485
66,83,1824
81,87,527
67,88,1777
75,90,828
63,96,5278
17,97,938928
69,99,1268
57,101,9992
72,105,1032
84,106,272
70,107,1253
65,109,5031
49,110,28754
8,113,6614901
93,114,44
13,121,1821827
43,128,87886
31,130,175838
19,132,715745
23,137,407970
54,139,16754
45,140,43714
50,145,24104
42,149,99580
36,152,140073
68,153,1478
78,166,652
94,184,39
26,189,282859
15,200,1577421
4,219,28130707
9,222,5447170
39,227,116379
53,230,20054
85,238,262
44,242,82802
61,262,8097
55,263,16699
25,265,322596
46,267,33092
10,268,4075031
51,271,22276
48,280,30673
40,281,115851
20,287,675204
47,289,31287
62,294,8014
33,296,156552
56,297,15781
60,302,8227
6,307,7838290
80,308,536
95,311,4
37,312,130287
14,316,1782385
71,317,1200
73,318,907
11,325,2634461
89,327,90
58,328,9888
91,329,60
27,330,259086
88,331,136
90,333,68
86,334,168
