1060,MarCee76,76,2,6008,353
5533,danna,0,1,972,711
5878,smart,0,1,1697,589
14609,pirosgolf2,8,3,3467,445
16730,sopisiklos,0,1,2321,522
17571,kimike,0,1,26,1011
20594,bigboy,0,1,939,716
33380,efraim31,0,0,0,1085
35283,Ned+Stark,37,69,548343,20
39376,gabezx,121,1,546,791
43895,Misanthrope,0,5,18072,220
46990,turul79,222,12,61646,121
49534,J%C3%B3zsef+atya,37,158,1222009,2
49556,satyi,0,1,216,892
52533,fekastreat,121,4,10342,278
54409,bakati,152,1,4001,423
55580,berosalok,329,1,882,728
55903,horgyu,222,6,27887,176
61683,devike,0,0,0,1086
62468,Lasley,121,1,2239,529
70257,bodirozalia,0,1,1336,639
70366,Temple,222,15,88967,99
71750,Jimmy1,222,12,46122,137
79866,csicsonka,307,100,719123,11
83368,Kuburbuki,0,1,1085,692
88668,kobiak,0,1,2541,499
91848,kati70,8,1,1932,556
97422,joconnor,287,1,1505,612
103579,kicsitalp,0,1,1131,677
108831,MrSigma,7,2,5215,368
110001,wistula,0,1,1926,559
115855,Mad+Max73,30,14,102785,86
116243,sx32,0,1,157,919
116336,monalizus,114,1,213,889
126630,Lesoharcsa,11,3,11919,263
127257,%3DCAESAR%3D,222,5,24565,189
128768,yoniy,37,60,343997,34
135113,smiagor,0,3,3997,417
140736,mocsokmaci,128,1,3507,443
143891,ipasztor7,0,1,7190,330
143918,birtex,59,1,2807,486
146046,toyo,24,19,91807,98
147131,Leplesbitang,0,1,2897,477
148530,Solymy,67,1,5239,366
149441,mezoke,0,1,3460,454
158307,-Revolution-,0,1,26,1012
163658,csaba36,0,1,510,799
164726,gyhernadi,8,2,5468,362
166807,bpcsaba,0,1,801,746
168395,Iano,0,1,557,787
170744,rommel28,0,1,1714,585
171286,Cemi,0,0,0,1087
172981,armillaria,307,32,169351,66
175574,Yendorian,263,6,13750,249
178714,Bili,9,1,1127,680
179101,Pocok7,307,53,250771,45
179880,Szellem+Gyilkos,222,1,1091,689
180819,Red+Skull,222,9,31974,162
181976,zolii69,8,2,4744,383
183000,hajduk,0,2,3290,456
191225,kacsak,0,1,1219,663
192277,lordmark,327,1,493,809
198131,Zitus22,0,3,4409,400
199818,53+41+59+48+49+20+3A+29,0,1,26,1013
199895,csibesz,0,1,2275,527
206488,%3DUnstoppable%3D,37,216,1733893,1
206527,Korpia,152,1,1386,630
211383,Sycorax,0,1,135,932
211423,soma1108,20,1,4465,396
214005,myasthenia,227,2,6645,344
215546,eaglestone,222,3,7603,323
215634,vihar+a+biliben,0,3,2660,491
217291,fatter,0,1,1309,645
217346,zsigmond35,30,34,202005,58
219208,Messi81,0,1,26,1014
219338,Bankana,0,1,1179,670
219890,crazy+froog,0,3,9087,302
220609,titusz59,0,1,158,917
222157,daredevil95,219,26,166113,67
226602,pittyu44,0,1,301,856
229388,ervin+the+king,59,21,66551,116
230202,elaci72,121,2,3708,432
237667,stefi007,8,2,5908,355
237843,KomiszKumisz,262,1,1391,629
238445,The+Paring,0,0,0,1088
241897,fegyenc,137,1,870,727
244690,Odin92,0,1,26,1015
244991,molnarhutes,325,12,82330,107
254377,doky76,0,4,9014,305
258118,pisti1970,113,2,2491,502
260768,Imperial4,20,1,232,882
267855,Sir+Spangli,0,1,427,820
268444,zsemlemorzsa,30,19,118391,82
268482,Mz250,8,0,0,1089
270057,miklos52,0,2,2854,482
276109,tigur,268,6,15228,239
277689,menephta,0,1,1951,553
277703,lacus6600,317,2,5293,365
284354,zalan94,24,4,7636,324
285096,holland2,8,1,2941,474
285756,Csaba10000,0,1,2285,526
286896,-Ted,0,2,6796,339
290578,oreg0501,8,6,8086,315
293646,tomcsi110,0,1,210,891
299244,Szeloke,0,1,1126,681
302592,zsupika,13,1,641,774
306816,csipilaci,0,1,1327,642
311265,JosefII,0,0,0,1090
316768,Raul20,30,12,92171,96
317924,Beeboy72,0,0,0,1091
321793,csiki1953,281,7,30879,164
322940,norbifoci96,24,1,1998,547
326756,petike111,20,1,1611,599
330467,szekelyembor,97,1,654,770
332206,krisz71,0,2,5608,360
333468,nyulas69,268,1,1780,577
336531,maggie53,0,1,142,927
343369,khira,0,1,4837,380
343817,Ravaszbanya,0,1,619,776
345017,mazsi6691,0,0,0,1092
347064,%2Aekibbit%2A,0,0,0,1093
351594,NewSpirit,37,39,292938,38
358600,csaaby,0,1,685,767
369765,relace25,222,3,11620,265
370334,edneb,44,1,502,802
375191,b-Mike,0,1,1641,595
375695,turul64,325,21,144581,71
375949,KingGimii,30,34,120582,81
380822,kopika68,0,1,593,780
382174,aty103,287,6,16296,226
383466,josagos69,24,3,15989,231
386711,manex,0,1,378,831
391782,rob11,268,3,9942,282
392904,sosi21,24,2,7010,334
395481,szorfdeszka,8,1,887,723
396957,Hopp,0,1,3583,439
397483,mcdoglesz666,0,1,370,834
397828,pg008,316,7,39084,150
398920,Eddy1975,0,2,3352,453
399235,Felix+Da+Rules,0,1,463,814
400737,%3DThe+Governor%3D,0,1,26,1016
403118,Josy23,59,15,75893,111
409047,Zeux,307,30,261352,41
409609,johnyi,30,25,129355,74
410069,bazi86,27,1,554,788
412646,Moldik,7,0,0,1094
412778,peti1025,36,2,2050,543
413873,Don.Condor,0,1,758,752
414843,csizikb,0,1,800,747
415150,levivagyok,0,1,54,999
418041,nolan,76,0,0,1095
419935,Darth+Azard,30,2,10692,273
421252,x+menfalva,0,1,2364,515
438388,Reberner,0,1,550,789
447568,Shere+Khan,0,5,42003,145
447812,csirke5000,121,9,42718,144
451273,cerbius,222,4,9224,298
457061,atusguma,287,1,2569,497
458463,Executer,24,4,10014,281
843984,Cuberci,325,57,323044,36
846734,Tigris1974,0,1,995,709
848497,dome75,0,1,2630,492
849613,-Deadpool-,307,52,391788,29
853058,botond34,0,1,517,796
853917,madzag7,97,7,64981,117
854997,-NooBLeadeR-,0,1,26,1017
856623,Utcai+Harcos,307,18,109459,83
859935,Dencu,0,8,49949,132
861656,szat,0,1,157,920
862944,bircsi,11,1,85,982
866923,Manami,0,1,112,958
867006,sako1,200,1,1586,601
874669,pamacs1,0,1,438,819
877670,Brumi+Maci,13,2,6802,338
878369,celaa,8,3,5310,364
879626,troja1986,8,2,10479,275
882779,alexandrosz+88,0,1,1187,667
888702,sonicx,0,1,419,824
889787,zolax86,219,4,29030,169
895861,achkou,24,5,25649,184
897175,Baja1,8,5,22132,199
907998,tarpai,268,18,74185,112
910466,lacko36,8,1,2446,507
913312,sunyisuhi,0,1,832,739
913793,rmarika,8,6,11029,269
915376,Dani20000130,0,1,26,1018
918083,atom+ant1,0,1,249,875
918700,S212,0,1,26,1019
921366,maci001,20,1,251,873
929772,giorgio74,97,5,15930,232
933017,Wolfman09,11,1,1694,590
934246,lovagfajzat1995,271,1,1787,576
936718,ixi12,76,1,866,730
940738,honpi7,7,1,248,876
941661,hota2,0,1,446,816
941663,BENOVIRAG,0,2,2230,531
941692,pekkalusa,0,4,6832,336
944382,forsaken,0,12,69805,113
948378,dlaci81,121,0,0,1096
948544,gobepista,110,1,2197,534
948967,Ny%C3%BCsszenty%C5%B1,24,13,82908,106
949447,joe78,137,1,535,793
950571,djtop10,7,3,14472,243
959302,imazs,0,4,8297,313
963177,enzo67,268,7,15922,233
963598,kaszparzoli,75,2,2340,520
965788,edes,24,11,60208,124
968543,pecku,0,0,0,1097
973523,erikkiraly,0,0,0,1098
973621,Gannini,0,2,1643,593
977637,titkosk%C3%B6nyv,0,1,1196,665
983658,FreeX,316,5,7108,332
985197,szoszi1983,242,1,575,783
986360,Enygma,0,0,0,1099
989469,turorudi1,268,1,4024,415
990907,zlotar,0,2,1699,588
993022,attila111111,307,34,301144,37
993461,%3DCHAMPION%3D,331,1,246,877
995518,albert6767,268,4,3878,422
997060,d+szabmen,219,19,128838,76
999686,ronaldonorbi,0,0,0,1100
1003862,titan11,0,0,0,1101
1005059,Nightshadow,7,3,7856,320
1007177,prplus,200,7,18836,214
1016075,addamm94,0,0,0,1102
1017352,josolo,0,1,1280,651
1017355,antaltomi80,309,1,363,837
1018949,Kareka,219,101,661589,14
1025905,kimi0113,222,9,32125,161
1043579,moresz,0,1,1234,661
1043671,MMMEX,0,4,19276,212
1046117,ELITE0100,0,1,26,1020
1053650,kisacsa,24,4,9462,291
1054814,akella+13,0,0,0,1103
1057430,St.+Joachim,0,1,490,808
1058145,bArNNNi25,0,1,26,1021
1062004,mati80,222,14,62291,120
1063417,Shifty,76,3,9351,294
1063735,wakawaka00700,0,1,48,1005
1068183,zeteny05,265,0,0,1104
1072551,defen,0,3,493,807
1080969,whiskey1994,0,2,4950,376
1085201,kobra53,325,38,218370,55
1085599,lorant67,0,4,13535,251
1089288,Lord1984,219,17,102531,87
1096966,S%C3%ADr+William+Wallace,311,1,1975,551
1099165,Moomba,0,1,26,1022
1104502,Flassh,0,2,3660,435
1105757,bewitching+witch,325,18,82155,108
