1548646,Dani+Sz%C3%A9pfi%C3%BA.,12,376,3846461,1
1548833,Dzsdzs,0,1,26,796
1548860,HoQi,12,189,1867851,10
1549130,Drinass,0,1,26,797
1549131,gaspartamas,0,1,3171,494
1549855,imre790922,49,20,136327,193
1550047,mojti,14,67,547664,78
1550198,%C3%81fonya77,0,1,26,798
1550286,Anonymus1,0,1,164,677
1550398,Xellem,321,5,37629,305
1550573,Benitooo,0,1,26,799
1550804,Athelstan,0,1,288,633
1550844,Kobi28,0,1,1346,552
1551057,Exylle,371,13,106590,214
1551094,HUNSTRONG,371,14,94725,225
1551413,Argusz,0,1,118,686
1551699,turbotrabant,371,24,132198,195
1551702,zsolt1993,0,1,871,576
1551765,Inanna,49,22,90117,231
1552078,F+a+t+a+l,0,1,347,624
1552190,SPECTERS,12,160,1486778,19
1552271,FOXI73,0,1,1731,538
1552562,Kis+Vuk,326,1,2164,521
1552566,kriszmanitu2,264,1,3803,478
1552736,Grepolis01,0,6,33395,312
1552792,LilPurpp,14,57,504772,85
1553186,HerrrStern,335,1,125,683
1553261,PiszkosFred,335,1,9996,414
1553289,-Damon+Salvatore-,377,20,108715,213
1553673,mokri97,0,0,0,886
1553791,peet30,37,17,26768,338
1553794,Fontenac,0,1,2987,498
1553970,fendi,334,9,76925,248
1554486,ImiBoy,354,1,6456,447
1554671,Rainmaker90,374,51,354662,114
1554823,Keri99,0,1,4973,461
1555226,Ragnar+Lodbrok,371,28,199281,159
1555281,Stoolen911,0,1,28,755
1555520,%C3%9Ar+-sanyoeger-,375,1,3296,489
1555645,csablek01,0,1,192,661
1556148,Dzsii1990,0,1,168,674
1556663,Gerwen,0,1,491,610
1557151,ImBack,0,1,26,800
1557389,Boriszka,350,9,16124,371
1557435,FPG+Brave,49,14,127751,198
1557445,G.Gmester,326,5,14845,378
1557448,Goldstein+pasa,178,1,281,634
1557798,drage,326,12,55312,273
1558148,1szilvi9,49,24,94880,224
1558224,frici77,12,203,1928595,8
1559026,EternalOfFlame,0,0,0,887
1559053,KonkolyB,12,112,1087801,35
1559309,Dokimano,6,1,697,589
1559408,Dread,148,1,32,753
1559458,Kir%C3%A1ly+nemadom,38,169,1642559,14
1559511,Antos,333,11,45755,286
1559594,Aahil,0,1,26,801
1559707,BoGnArBeBe,7,0,0,888
1559745,Berzeker,0,1,127,682
1559775,emir12,0,1,230,642
1560098,karikalaskai,38,41,262793,136
1560103,Anna60,326,1,5919,453
1560129,Brothers,37,0,0,889
1560266,Sp3dy,368,156,1378574,23
1560327,gazamperba,0,3,4900,464
1560967,gede123,0,4,10285,410
1560998,zolikarma,12,94,979539,43
1561387,Milcsike12,0,1,124,685
1561689,Hegyivadasz,64,1,253,638
1561875,Szabados+Kopp%C3%A1ny+v18,14,24,291498,128
1561902,symy1990,0,1,71,696
1562043,B%C3%BCntet%C5%918,38,39,387104,105
1562417,Timerobber,0,1,26,802
1562444,StenaD,12,116,1042054,40
1562765,P%C3%B6tty%C3%B6s,12,127,1521612,18
1562786,-ATTILA-,373,1,142,678
1562810,DaxisHawke,14,18,154015,182
1563020,kupci,178,12,53422,276
1563054,Proface1998,0,1,579,602
1563057,Bergaflex,371,38,190878,161
1563300,Veszettm%C3%B3kus,10,1,3048,496
1563442,pribek,0,0,0,890
1563695,Petya,366,3,6528,446
1563952,Shifu,12,82,853144,55
1564227,krt3r,326,3,8243,426
1564445,S%C3%A1rki,0,1,1814,530
1564519,Keineahnung,8,1,3565,485
1564618,Postafi%C3%B3k+3,371,47,285605,130
1564727,szebeninorbert,263,8,31133,319
1564844,OMBRE,49,8,39685,300
1565064,Attila+0416,0,3,8005,429
1565284,Erneszto,0,1,26,803
1565505,Luki1982,0,1,1467,548
1565641,Valaki567,375,3,8041,428
1565705,Pityk%C3%B3,12,55,463767,87
1565804,tibor70,213,1,4726,468
1565902,Killy19,354,6,15947,373
1566024,imi2211,379,1,193,660
1566026,pitxu,0,8,38193,303
1566063,Legios,49,57,302311,127
1566097,mexicokid,49,15,87649,233
1566168,Doszi,12,129,1334123,25
1566185,Kszende17,0,2,5080,460
1566225,sagem57,14,27,237448,146
1566257,csabi28,0,7,36410,309
1566275,buglyo97,340,1,818,581
1566404,harcos95,371,38,375607,107
1566425,venom84,49,8,26015,340
1566507,lolo75,0,1,26,804
1566540,Crytek,368,169,1532081,17
1566618,Alexandr2021,14,4,13038,393
1566734,Free,12,77,571672,73
1566816,Kalla2013,0,1,1313,554
1567121,Upand,0,0,0,891
1567177,vamoss,0,4,23911,345
1567283,dejoe,9,3,8088,427
1567287,Bitang,0,1,71,697
1567312,Vvictoria+Python,371,25,125961,201
1567373,Szabika2,0,3,12796,395
1567398,...KID...,137,1,827,579
1567456,Szandra2010,0,1,69,698
1567466,ephYi,12,121,1159230,32
1567568,taki07,0,3,16672,370
1567626,Donoco,12,69,599363,71
1567635,STOR,49,9,65803,262
1567641,Isp%C3%A1n,7,0,0,892
1567671,HuitzDo,0,1,59,699
1567763,Drogoda,38,98,750715,64
1567826,Libu,0,1,129,679
1567836,sz%C3%B6r,0,6,29517,328
1567856,Amazon218,14,39,337484,118
1567861,JediMindTricks,0,1,166,675
1567885,Zeusz,0,5,27188,336
1567901,Karakter,0,0,0,893
1567939,Anett88,375,1,3273,491
1567948,gyuri1024,0,1,26,805
1567970,xxx2000,359,22,89876,232
1567977,Grizli15HUN,38,19,95863,222
1568034,Petya217,374,49,441469,91
1568072,Pandur,371,25,168454,171
1568086,SztiviVander,38,25,220400,155
1568293,morf3uus,45,1,81,693
1568327,Sielver83,327,2,4480,471
1568359,lesgo,0,1,2517,511
1568518,Firki93,0,1,1027,566
1568522,Szupernova,0,1,76,695
1568523,Tek090,0,4,4784,467
1568530,SirDRH,366,16,91499,229
1568560,Mogyi96,128,3,7623,432
1568620,busted,359,25,175958,166
1568684,Ariesx,49,18,147721,188
1568726,Carl,38,30,171317,168
1568757,%3Dmagi%3D,0,1,171,673
1568777,WindOfChange,0,0,0,894
1568843,tomilijon,49,14,54209,274
1568861,real,0,1,723,585
1568883,Corrvin,371,51,390560,101
1568898,Boleszlav,0,1,1401,551
1568913,ZMBET,38,29,163581,177
1568938,csulokporkolttesztaval,49,7,43576,291
1568939,Zsolt1991,263,22,120669,207
1568941,Dvidke,38,9,34441,310
1568948,Warrior8,14,60,550933,77
1569021,Valaki,7,15,59622,267
1569067,Viper,0,6,21459,351
1569078,Naomi01,235,1,2178,520
1569097,Fekete+Rig%C3%B3,0,1,26,806
1569145,Dogevo,14,84,761244,63
1569169,CanariSS,263,4,10162,411
1569178,Ragua,38,53,185518,163
1569186,Ossi%C3%A1n,0,1,1665,541
1569206,MonsterLand,14,2,24084,343
1569225,Killer,38,52,370237,111
1569227,Holden,14,2,22605,348
1569255,Ezzekiel,49,28,147713,189
1569291,Ragnar111,326,8,41272,295
1569338,GoldenV,0,4,18488,365
1569346,kezesek,237,3,11067,407
1569361,csabapapp94,326,7,28700,333
1569446,Arameus,14,44,244315,140
1569449,Shinigami-,0,13,79465,239
1569459,Lucakir%C3%A1lyn%C5%91,0,0,0,895
1569463,JuNKRaT,0,1,1791,532
1569471,Bela6009,0,0,0,896
1569472,golditep,38,80,634145,68
1569485,G3SOR,38,56,429278,94
1569493,NDRS,346,0,0,897
1569495,TFAnn,346,1,2752,504
1569627,Krissz,0,3,13585,385
1569660,Barb%C3%A1rfa-moly,326,15,119502,209
1569683,Baldav,12,95,826285,57
1569726,zuzmo,263,17,77806,246
1569784,mrczn,375,4,7401,437
1569806,Sexy+Narkoman,287,1,32,754
1569815,TorosKposzta,38,33,241288,143
1569816,fedja,38,134,1132251,34
1569818,Walzer88,49,20,91935,227
1569823,kiskutya1,38,42,368869,112
1569834,Gerry,49,19,126118,200
1569883,daruisKing,326,3,12691,396
1569888,Erika+1225,69,1,498,609
1569918,Darkness007,14,32,285369,131
1569965,Morap,371,27,167899,173
1569975,Csaba2023,361,23,169290,170
1569979,Surran%C3%B3,254,1,1057,564
1569988,Predator,0,2,13591,384
1569998,epidemic,0,1,1100,561
1570002,Olyabun,326,11,67918,258
1570008,Sajtosss,0,0,0,898
1570011,%3DBj%C3%B6rn+Ironside%3D,12,141,1409677,22
1570018,Messi12,378,1,194,659
1570066,karolyszemes1009,49,2,18663,362
1570068,Yasinarslanx,0,4,21357,352
1570069,Zsidisz,0,0,0,899
1570097,Bajesz,0,5,16121,372
1570114,aToM1,154,1,1764,535
1570141,Vaughn+D+Angelo,49,25,153234,184
1570142,tubi01,0,6,17544,367
1570161,Fecco03,371,37,203442,157
1570172,lulzwat,38,15,102871,215
1570178,Gala,374,41,315599,123
1570187,Orbi,49,14,55836,272
1570193,Kriszti,178,3,13121,391
1570207,HUNRadek21,0,0,0,900
1570215,Sumo90,371,45,353008,115
1570222,Rocky22,359,3,11650,400
1570224,NothonHUN,49,1,2182,518
1570225,pokhalo,254,1,323,628
1570239,Zco+Ati,263,4,27916,334
