709,1060,1283
356,5533,28961
405,5878,21192
499,14609,9517
657,16730,2479
390,20594,23698
851,33380,354
61,35283,504251
741,39376,959
246,43895,76322
643,46990,2722
25,49534,909037
131,49556,222561
254,52533,70469
563,54409,5427
588,55903,4527
278,61683,56194
285,62468,53298
728,70257,1042
456,70366,13735
625,71750,3433
230,79866,85895
775,83368,735
99,88668,301180
462,91848,13010
766,97422,784
959,103579,39
645,110001,2700
234,115855,84076
954,116336,44
593,126630,4390
425,127257,18255
159,128768,158619
523,135113,8203
392,140736,23120
683,143891,1792
127,143918,228884
459,146046,13166
380,147131,24711
786,148530,668
729,149441,1041
712,163658,1258
978,164726,6
621,168395,3576
431,170744,17057
200,171286,102034
50,172981,569234
550,175574,6127
326,178714,35948
209,179101,97243
581,179880,4812
474,180819,12085
711,181976,1276
233,183000,84413
930,191225,93
227,198131,87703
67,199895,421889
2,206488,2810956
587,206527,4528
944,211383,56
627,211423,3342
968,214005,24
96,215546,317251
220,215634,90889
603,217291,4084
394,217346,22864
73,219208,389607
623,219338,3528
35,219890,696505
518,220609,8499
486,222157,11131
863,226602,317
65,229388,441207
241,230202,80906
362,237667,28706
526,237843,8097
118,238445,251303
495,241897,10356
32,244991,758948
684,254377,1782
93,258118,322841
402,260768,21752
343,267855,31427
89,268444,328333
527,268482,7927
162,270057,157194
681,276109,1796
244,277689,77061
490,277703,10976
215,284354,95149
325,285096,36530
304,285756,43728
148,286896,177290
914,290578,139
941,293646,60
149,299244,176679
694,302592,1513
713,306816,1242
273,311265,58863
38,316768,640020
281,317924,55007
352,321793,30505
122,322940,238234
454,326756,13905
129,330467,224332
585,332206,4650
185,333468,117840
798,343817,615
610,345017,3969
487,347064,11117
4,351594,2352719
675,358600,1862
678,369765,1847
193,370334,109669
406,375191,21155
108,375695,273940
49,375949,572186
360,380822,28778
177,382174,129140
924,383466,104
869,386711,303
644,391782,2714
139,392904,195729
483,395481,11346
532,396957,7403
636,397483,2924
29,397828,805698
398,398920,22504
821,399235,489
529,403118,7670
75,409047,379247
292,409609,50275
906,410069,160
710,412646,1277
255,412778,70235
646,413873,2697
691,415150,1564
461,418041,13048
156,419935,163116
377,421252,25083
662,438388,2215
136,447812,198970
582,451273,4793
335,457061,33065
531,458463,7413
232,843984,85683
942,846734,60
616,848497,3820
121,849613,243307
76,853917,377868
720,856623,1193
55,859935,541822
510,862944,8914
917,867006,131
553,874669,6048
298,877670,45859
271,878369,59029
284,879626,53457
536,882779,7157
892,888702,202
389,889787,23765
164,895861,154809
825,897175,468
351,907998,30563
350,910466,30796
969,913312,24
866,913793,310
620,918083,3663
353,921366,30233
180,929772,125598
975,933017,10
400,934246,22154
216,936718,92555
427,940738,18047
379,941661,24743
190,941663,112282
707,941692,1295
465,944382,12919
266,948378,60911
370,948544,26901
790,948967,659
845,950571,380
138,959302,197965
257,963177,68196
97,963598,315151
154,965788,166868
554,968543,5951
500,973523,9493
72,973621,394517
68,983658,410987
666,985197,2084
750,986360,917
755,989469,846
264,990907,64768
458,993022,13187
239,993461,82848
183,995518,119826
175,997060,134980
371,999686,26625
548,1003862,6220
467,1005059,12694
419,1007177,19134
85,1016075,347625
333,1017352,34325
824,1017355,473
11,1018949,1718740
403,1025905,21481
299,1043579,45693
842,1043671,396
240,1053650,82161
470,1054814,12455
963,1057430,30
145,1062004,185985
534,1063417,7284
212,1068183,95678
58,1072551,508716
143,1080969,187027
564,1085201,5394
328,1085599,35118
102,1089288,291625
919,1096966,129
315,1104502,39485
302,1105757,44279
690,1108049,1584
515,1115883,8589
669,1125874,2005
689,1129845,1616
201,1130600,101988
106,1131801,282658
181,1134421,121600
409,1136043,20440
111,1136946,267936
153,1137727,168037
329,1143140,35002
347,1153702,31183
530,1154989,7626
761,1160582,816
894,1162435,195
334,1162575,33357
444,1172527,15216
731,1177645,1032
651,1179980,2613
247,1192409,76218
228,1192476,87000
219,1195487,91292
478,1196618,11829
793,1197536,656
622,1204421,3574
294,1206999,48875
673,1208187,1924
133,1208849,214210
457,1211035,13338
849,1212832,355
776,1213951,724
512,1215162,8826
745,1216342,930
63,1220580,451591
66,1220600,433129
344,1221700,31287
560,1226905,5624
855,1229319,347
