7034,1688923669,1287528,0
2140,1688924726,1428310,0
12088,1688925528,1148273,0
5628,1688927043,1479057,0
1786,1688927147,1566618,1485635
1240,1688927680,1459133,1545464
2647,1688928665,1560998,342596
6903,1688929179,1520074,0
806,1688930211,973621,242628
13446,1688930503,1290228,0
1315,1688932213,219890,0
6075,1688934380,843984,0
3380,1688934677,1567856,0
2528,1688934686,1570944,179880
370,1688935610,370334,0
3116,1688936032,1483711,1235300
1989,1688936903,1560998,986360
13888,1688937805,299482,0
2318,1688939388,1489202,0
7840,1688943895,1556047,0
5223,1688946295,1545137,1569683
12683,1688949438,1463067,0
5095,1688949492,1568595,0
5032,1688953205,267260,0
216,1688954377,1560998,0
897,1688955920,1452820,1532528
10424,1688956436,206488,0
5816,1688958880,1192476,0
8204,1688959036,1259363,0
8210,1688966970,1259363,0
2785,1688969086,1566425,0
8968,1688969963,1440873,1477568
914,1688972458,229388,0
2115,1688976119,1560998,1562444
4222,1688976734,1372183,1535026
7573,1688978434,1570430,0
11038,1688979780,1136946,0
6343,1688983101,1567050,0
9031,1688984236,929772,923264
4613,1688987369,299244,0
6343,1688988460,35283,1567050
6343,1688992913,35283,35283
11817,1688994583,1510818,0
791,1688996050,1560998,0
762,1688996519,1567458,0
6525,1688997110,244690,1403213
7909,1689000001,997060,0
3548,1689001693,1567314,0
7632,1689004271,1569446,0
7603,1689006403,993022,0
6922,1689006940,1566644,0
10613,1689007483,1430567,1529205
4493,1689007796,1545137,0
11983,1689009619,1570878,0
8862,1689009624,79866,0
8800,1689013980,1435367,395481
5363,1689014135,1476152,1570114
5320,1689014699,1567213,0
2311,1689016469,1550804,0
8772,1689016522,206488,0
4073,1689017294,310295,0
10816,1689023861,1297273,1557449
13686,1689024243,1353100,1537704
10830,1689024389,1569660,1053678
2716,1689027702,1568595,0
23,1689027770,1570270,0
11745,1689027781,1084845,0
4537,1689034114,1567663,1553756
4068,1689046026,1372183,1524816
7448,1689050744,1559638,0
1273,1689051707,1521688,0
43,1689052400,173896,1570642
10990,1689055193,1525528,0
7386,1689055216,1489202,1498832
1408,1689055262,1479381,412778
7638,1689055561,1220600,1506691
7638,1689055561,1220600,1220600
11985,1689055697,1008997,404902
932,1689057398,49534,1567238
2084,1689059164,178714,0
12823,1689059933,164032,0
1119,1689061878,1560998,0
4733,1689063166,1568738,1564347
9015,1689063385,1570891,0
4278,1689064287,1567810,1538122
3879,1689067426,375695,0
2085,1689069079,1551765,0
11516,1689069174,1561097,905979
8141,1689070929,1553673,0
2766,1689070943,1567458,0
6826,1689071263,1287528,1550774
4360,1689073141,49534,0
2087,1689073394,1560998,1202769
12362,1689074226,1196165,0
6308,1689075643,1053650,1570885
7287,1689082867,1569493,0
6104,1689085098,1569971,0
1295,1689085744,206488,0
5720,1689085807,1570819,1570781
1295,1689085981,206488,206488
3557,1689086935,1567856,1429384
7512,1689087501,1220600,1279409
1596,1689090001,1197858,0
4438,1689091976,1517305,0
10920,1689097129,1277716,0
9785,1689098062,1567153,0
3356,1689098428,178714,0
5284,1689100043,1016075,0
3941,1689100162,1546348,0
11565,1689100776,1535675,1419762
11922,1689100838,1447726,1229306
12552,1689100962,1419226,1115883
12578,1689101923,49556,0
372,1689104165,1567948,1568726
6587,1689104928,49534,0
9869,1689106079,1568523,0
8786,1689106923,1567050,1570138
1988,1689107698,1560967,0
8477,1689107883,1566100,0
6609,1689109204,1385319,1414952
8224,1689111580,1559638,0
6048,1689115836,1560998,0
3046,1689116634,1535005,1175280
13224,1689127495,1353100,71750
1224,1689128278,117388,0
1708,1689132585,1566618,0
3066,1689134560,895861,0
50,1689136078,1372183,1459322
10870,1689138816,963076,0
4942,1689140163,49534,0
11327,1689141600,1545448,1208637
435,1689141660,1479381,1185963
12300,1689141897,1568293,1008997
3366,1689151815,1551765,0
8161,1689152193,1519535,0
7554,1689152926,1220600,1568672
7554,1689152927,1220600,1220600
10150,1689153440,1567050,0
9211,1689153528,330467,0
5291,1689153977,1570919,0
5188,1689153990,1570505,1569495
8633,1689154172,172981,0
8140,1689155678,1569930,0
468,1689158060,1565064,0
7849,1689161074,1570650,0
6672,1689162889,1569278,1565505
6083,1689163857,1566540,0
7092,1689165297,1489202,1501706
11271,1689167259,1419226,211423
6210,1689172885,1569471,1570862
4446,1689173779,270057,1549855
7344,1689174264,1567050,1298975
12207,1689176163,1161741,0
6280,1689176914,1567663,1570872
6644,1689179100,35283,1529085
1162,1689179406,1521381,0
7770,1689179644,1554137,0
854,1689181440,206488,0
8624,1689181618,1435367,0
16038,1689183893,222157,0
13329,1689188407,1545448,1569343
8099,1689188838,1567763,0
9598,1689190291,1220600,55802
5362,1689190412,1018949,0
11572,1689195638,1483711,1327541
4845,1689203874,1556040,1567121
617,1689204200,1479381,1440632
14532,1689205798,1477668,0
3291,1689225708,1399469,1318502
14266,1689225732,1256248,0
4488,1689228060,1018949,1551621
8590,1689228507,1220580,1324834
6189,1689228790,1562765,1570859
5251,1689232045,115855,1569855
2252,1689233002,1521381,0
8281,1689235312,1556047,0
10697,1689236922,1387091,1561875
3452,1689238302,1385319,1379706
11614,1689239255,849613,1566026
14967,1689240737,1511367,1511362
3443,1689242751,1550398,1495754
3626,1689242851,1547023,0
5106,1689243528,1510470,0
14645,1689243864,1106107,1565962
6215,1689244164,1569785,0
2668,1689245441,1491469,370334
5510,1689246999,1562765,1570436
1574,1689247760,178714,0
6560,1689249668,414843,0
6287,1689249746,1570354,1570873
3277,1689250117,35283,1309610
13027,1689250135,1321914,0
8240,1689251376,993022,0
3164,1689251638,1562765,0
9029,1689252159,1500491,0
1121,1689253501,1105757,14609
5853,1689253735,1565178,1570801
10935,1689254809,1526551,1547457
11368,1689257085,1066756,0
1212,1689257213,1569471,1502972
8044,1689259209,965788,1114307
3164,1689259785,1570919,1562765
1327,1689260788,384084,0
5181,1689263176,1526528,1569493
10165,1689264021,351594,1538314
12629,1689265738,1504376,1517957
10360,1689266971,25846,0
5622,1689267413,1570926,1570767
2590,1689268004,268444,0
2989,1689268503,1458029,0
5412,1689269878,117388,1570207
8392,1689270721,49534,0
7217,1689270819,993022,0
6595,1689271148,1570505,1268135
6119,1689274652,1568110,1570849
8856,1689275470,316768,954537
11278,1689276211,1567050,1564227
13273,1689276343,959302,1538625
1450,1689276485,1570008,1568869
10494,1689276846,1255756,123451
1611,1689277152,1451865,1476152
11768,1689279355,375949,0
11768,1689279355,375949,375949
11768,1689279355,375949,375949
4089,1689280030,1468188,1526551
2338,1689280300,1534399,0
11509,1689282383,1535675,391782
1184,1689282949,1565902,1384392
995,1689285167,1562285,1563952
3690,1689285199,115855,1479057
1226,1689285615,351594,1529046
9002,1689287073,1564519,0
9361,1689290861,853917,0
511,1689292003,1248510,0
3479,1689298132,117388,0
9772,1689298715,1570068,0
3928,1689298812,1569801,1516259
6273,1689300069,1532264,1570871
7489,1689300325,179101,0
14237,1689301334,1085201,0
7806,1689302882,1570430,0
10004,1689305840,1524212,168395
9248,1689307344,1531751,321793
7925,1689314449,1220580,1519535
6777,1689315060,1399469,129871
8618,1689315634,1569095,363331
3319,1689316484,229388,1335442
10933,1689316633,1570481,0
5363,1689319090,1451865,1476152
6775,1689321714,1489202,0
10577,1689322426,1569095,0
13168,1689326945,849613,1570977
11985,1689327437,316768,1008997
6439,1689327651,403118,0
4803,1689327818,1569278,0
11319,1689329490,1255756,0
14456,1689330779,1550398,1320969
4663,1689331778,1568738,1560266
4663,1689333102,35283,1568738
10907,1689334307,1372183,1307774
6419,1689337392,267855,0
11822,1689338965,1510946,0
4145,1689340637,902551,1529644
10555,1689341597,1410877,0
5650,1689344606,1490303,1570771
1231,1689347043,1276576,0
10963,1689347768,351594,1570427
813,1689349977,128768,914847
13910,1689350455,1343530,1353100
12300,1689355603,1524836,1568293
8576,1689355938,1518410,1570929
4642,1689357836,1567856,1559526
8863,1689357874,1556047,1566792
5018,1689359715,1524212,168395
4150,1689361084,1570897,0
5879,1689361682,1566425,0
5018,1689362065,1524212,1524212
6140,1689363685,1528462,1570852
12416,1689364366,1538917,0
2234,1689364406,1570270,1569965
12405,1689365183,1569278,62629
8681,1689366893,1569067,1335463
11803,1689366941,375949,345017
11306,1689367263,1241916,1570947
11383,1689369060,1499010,55903
7673,1689369205,1569095,1288559
7106,1689369295,1567458,1569178
5237,1689370004,1520074,1569785
3823,1689370290,1268705,1505790
10054,1689370328,1077803,0
6616,1689370380,993022,1556448
6616,1689371097,179101,993022
4348,1689371293,1296437,1545448
6868,1689372475,397828,1570891
12614,1689372618,1503961,0
9836,1689377844,1264481,1567831
13357,1689379408,215546,355788
4004,1689379785,1381065,0
11543,1689380033,1569278,0
5621,1689382367,178714,0
6224,1689385527,1566644,1570864
392,1689386968,1479381,0
8435,1689395554,1489202,0
8268,1689400800,1556047,1438167
8079,1689400800,244690,146046
8079,1689400800,244690,244690
14561,1689400801,856623,1237435
6798,1689400807,238445,1570920
4502,1689400835,1372183,1551699
5167,1689402966,1568494,1569459
3290,1689406203,1547091,0
1709,1689406397,1567852,1535137
442,1689409444,1531569,0
7685,1689411808,1559638,0
2877,1689411967,1567901,0
5132,1689412916,1528462,1569287
6860,1689413808,49534,0
6860,1689413826,49534,49534
3109,1689414054,1433736,1229319
10891,1689416326,867061,0
13019,1689419753,941661,0
11327,1689420293,1296437,1545448
5734,1689422741,1567663,1570783
4955,1689424605,1569859,0
11522,1689426506,1516998,0
237,1689426513,1513153,0
13012,1689427221,299482,0
10527,1689427304,88668,0
6483,1689427771,35283,185886
1351,1689427797,1568836,0
2857,1689430272,1131838,940375
27,1689430564,117388,0
13133,1689430830,1550398,1560203
512,1689432107,1569471,1559502
2505,1689433466,1567977,0
15078,1689435935,1538572,0
11047,1689437334,1524212,1534972
2912,1689441963,229388,0
11348,1689443810,1372183,1532172
2015,1689447010,1346862,0
4290,1689448293,1569998,0
9905,1689450938,215634,0
11276,1689451383,1270553,0
14904,1689452419,164032,1571025
9416,1689452795,128768,0
13525,1689453103,1556334,1415094
14491,1689454254,1570614,1571017
9424,1689455269,1043671,0
7841,1689455882,1570430,940738
7647,1689456721,398920,0
11942,1689456843,1569278,0
5270,1689457894,843984,0
10942,1689458961,1567568,1130600
1035,1689459456,1528462,0
10948,1689461439,1556629,0
5110,1689463102,1479381,0
1961,1689465818,1490303,1570215
15002,1689466069,1457356,399235
3830,1689466952,1525528,1509592
4515,1689475615,419935,0
13103,1689480525,1503961,0
295,1689482397,1550398,1570425
5356,1689487260,1018949,1570108
5244,1689487260,1197858,1569815
4320,1689487260,1499951,1539769
3746,1689487346,1567810,1495762
4852,1689487830,1461202,1567213
2388,1689488407,1562786,25846
10747,1689489016,1562583,0
10347,1689489225,1556047,1569078
6966,1689490927,1452820,1390146
11857,1689491027,1512919,0
3613,1689491244,1399469,1460405
15163,1689491428,1499010,1242124
13833,1689492267,1277777,1559548
3297,1689493262,1261313,0
15707,1689494456,1563972,0
7797,1689494682,1220580,0
8833,1689495152,1062004,0
8373,1689495757,1570625,0
13243,1689496352,215546,0
6714,1689497858,1524131,1114240
4040,1689498182,392904,1522322
9548,1689498484,179101,0
5627,1689498997,1570074,0
6021,1689499609,1288973,1570835
7631,1689500742,1569095,1430448
10563,1689501303,1264481,0
5895,1689501548,1570919,1570807
8814,1689502243,1499951,1532919
13629,1689503367,1534225,0
11970,1689504268,1569095,0
5215,1689504556,944382,0
6574,1689504896,1548361,1099576
2813,1689504910,1105757,0
11453,1689506130,1452820,100599
3480,1689507018,1540137,1389863
9561,1689507380,1278923,0
400,1689508660,1016075,292040
6245,1689508733,1181262,1570867
5320,1689510455,1461202,1567213
4544,1689512409,1452820,1553791
1289,1689513902,1565064,1560205
9906,1689515302,1570050,1570675
6405,1689515628,1520040,0
15882,1689516035,1565957,0
9736,1689516242,397828,0
11780,1689516746,1557020,0
9334,1689517263,1500491,0
10304,1689517373,1410877,0
12230,1689518623,1297273,1374337
4215,1689520145,35283,1535005
1877,1689521613,1181262,1568113
9171,1689521796,1454272,1552566
391,1689525247,1570880,0
10319,1689525672,1569095,0
3760,1689526148,1532264,1496555
9015,1689528117,1387091,0
2779,1689528270,1535035,0
15205,1689528732,164032,1536325
4852,1689529010,1468188,1461202
4852,1689529163,1461202,1468188
4852,1689531756,1461202,1461202
6959,1689532389,238445,1502794
14190,1689535491,1085201,946686
12188,1689536494,990907,1569199
12188,1689536548,990907,990907
2211,1689536804,944382,0
3003,1689539012,1546348,0
6532,1689539118,1524212,191225
4822,1689539268,1458029,0
5762,1689539515,1566097,1570787
9087,1689540451,316768,1057786
5909,1689540637,1288973,1570809
11866,1689541192,1321914,1569276
4353,1689541418,1554823,0
8623,1689542215,1289315,0
5956,1689542663,229388,0
8163,1689544634,1568293,1568294
9591,1689545037,1550398,1570657
967,1689545160,1532041,0
5713,1689547913,1181262,1570780
1469,1689549959,1570239,0
2381,1689550422,1517305,22509
10835,1689551312,1270553,0
491,1689553229,1565064,1550793
4649,1689559784,1566644,1559707
10332,1689571954,963076,0
8716,1689573600,244690,1503284
3851,1689573602,217346,1510872
2703,1689573603,1461202,382174
5601,1689573610,1412870,1570712
11033,1689573835,1499951,1084845
16059,1689574055,1499010,1043579
3578,1689574245,1018949,1433736
4719,1689574534,1208849,1563442
9926,1689574676,1566100,0
7365,1689575035,1354623,1438806
11656,1689575735,1556334,1562285
2507,1689575924,1567557,173896
13329,1689576476,1562786,1545448
3942,1689577314,351594,1516998
3942,1689577314,351594,351594
3228,1689578235,1296437,1296437
12194,1689578499,1570989,0
14797,1689578676,1392950,0
7721,1689579124,1569021,0
4628,1689579604,1072551,1559026
5531,1689580548,1440873,0
7188,1689581557,1551765,0
1553,1689581989,217346,0
2246,1689582748,1399469,0
2246,1689582748,1399469,1399469
6434,1689583165,1570351,61683
5501,1689585534,1539417,0
5194,1689586420,1570432,0
8063,1689586470,1462529,0
17373,1689588107,1559959,0
12187,1689588151,1503961,0
7890,1689588328,1570923,0
10297,1689589388,1266262,0
10669,1689589950,1568523,1464895
8848,1689592098,1569095,0
1723,1689592818,1354623,1565843
11544,1689593686,1567557,1503875
5888,1689596109,1568836,1570806
1457,1689596286,1248510,1568843
1800,1689596405,1288973,1554142
6853,1689597566,1549976,1569988
11024,1689599497,180819,0
7902,1689599692,1220580,0
13628,1689600400,1568180,0
3961,1689600923,1568530,0
8583,1689601366,1287528,948544
10683,1689602043,1525242,0
8996,1689603436,1385319,157013
4789,1689604551,1567314,1566097
1854,1689605069,1467209,0
10060,1689605321,1461202,1568913
8513,1689605369,1561422,1550804
3459,1689605499,1499951,1384962
5992,1689606788,1208849,0
3079,1689607538,1566425,0
12188,1689607900,1136946,990907
5461,1689608393,993022,1570328
6132,1689608504,1524212,0
323,1689609276,1550398,1537637
5762,1689609737,284354,0
16946,1689610161,1571077,0
14774,1689611510,1392950,0
12810,1689612270,1335074,0
5852,1689612568,1524212,0
8,1689612987,199895,395143
1891,1689613031,1454272,0
869,1689615034,49534,1441377
5699,1689615283,1348843,1570778
8649,1689615737,258118,0
12582,1689616501,1562786,0
11361,1689616778,1569660,0
11361,1689616780,1569660,1569660
11358,1689618351,1530289,0
14867,1689618889,893671,0
12320,1689619349,143918,0
3172,1689619524,1520074,1270968
14399,1689619995,1571030,0
5118,1689620067,950777,0
6677,1689621741,1570918,0
3080,1689622347,1354623,0
2604,1689622436,1479381,0
2297,1689624423,1570819,1570354
8695,1689625920,409047,1062004
14448,1689628055,447812,0
12573,1689630876,1463067,1570362
11082,1689631214,1275855,0
10072,1689631412,1547494,0
4242,1689632284,1354623,0
8133,1689632394,1567763,0
16461,1689632994,1510669,0
16220,1689634462,1006280,1216097
11808,1689635975,1136946,0
7875,1689638571,1287528,0
4978,1689639118,1538456,1568169
5958,1689643047,1461202,1570825
428,1689643618,1567557,1077803
43,1689644066,1567557,173896
6330,1689651808,1349668,0
13840,1689652053,1533712,1552030
9444,1689653533,1532041,1560129
10473,1689655072,1568293,1189227
7546,1689659581,1287528,0
8929,1689659716,1569610,0
1933,1689660033,49534,963177
8569,1689660323,1524131,1568110
8149,1689660372,1570944,1570926
13735,1689663024,1447726,1570989
8513,1689663944,1489202,1561422
14617,1689664403,1290228,1326669
1750,1689665223,1569801,0
6049,1689665949,1461202,1570839
7918,1689666850,351594,985973
4271,1689667338,128768,1537655
12006,1689667460,1463067,215193
3552,1689667654,1570010,0
8175,1689667826,1440873,0
2107,1689669664,1569292,0
5473,1689669788,936718,0
9323,1689671970,1567641,0
12039,1689672755,1275855,0
6287,1689677601,1570819,1570354
8366,1689678098,1569067,1055195
4005,1689678938,375949,1521381
11859,1689680984,1570927,1238219
8989,1689681563,1568739,0
11528,1689681935,867061,0
9122,1689682363,1564519,1539993
10067,1689684387,1550398,1570664
5503,1689684722,268444,1570432
7174,1689685350,1259363,0
12418,1689685414,1089288,0
5020,1689686089,1566618,1568595
5524,1689688186,963076,1570450
12755,1689688385,299482,332206
2843,1689688604,1532264,0
12425,1689689643,1564361,0
14727,1689690465,1566275,0
7742,1689690621,1259363,0
1261,1689691351,993461,1560103
7316,1689693565,993022,943755
9092,1689695553,1006280,0
6579,1689697497,1523028,0
10101,1689701103,1561821,0
5685,1689703342,1461202,1570776
14022,1689705661,948967,1053623
3977,1689706215,1489202,1520040
11466,1689706567,1569660,0
8324,1689707558,1305228,1038691
16262,1689708319,164032,1465091
3389,1689708517,1569471,1352801
10144,1689709002,270057,1467555
13776,1689709415,964668,0
554,1689710803,128768,862944
162,1689710826,1570050,0
13002,1689711727,1566470,0
148,1689712591,1181262,1567901
10095,1689712610,1536908,1570692
9654,1689713668,206488,1570674
9535,1689715367,206488,1570696
10095,1689716179,206488,1536908
6117,1689716319,217346,0
447,1689717125,1568836,0
2101,1689718464,1560998,948555
10207,1689719076,206488,1570689
1840,1689720068,199895,0
4033,1689721446,1452820,1521945
5622,1689721931,1570944,1570926
8484,1689722664,1556050,0
1359,1689722836,1569471,1565702
3298,1689723556,178714,0
13600,1689723803,1526850,0
7504,1689724314,1385319,0
4551,1689725275,1556047,1554137
287,1689726696,1411982,0
2373,1689728363,1569971,0
7617,1689729240,1567810,1000315
1926,1689729608,49534,1568949
8870,1689730313,1569801,1570557
11719,1689731384,1208187,1461547
8982,1689731679,1538917,1491161
16428,1689731993,1335074,0
7911,1689733307,1220600,1568072
2155,1689738671,1288973,0
10528,1689740802,1313766,0
6091,1689740988,1570239,1570845
16183,1689742106,1538572,0
2855,1689742157,1240608,0
7589,1689742188,1570650,1559309
8547,1689743223,1259363,0
13461,1689743303,1477668,0
14195,1689744782,1568979,0
14195,1689744817,1568979,1568979
9226,1689745628,1569067,0
2962,1689745788,1567398,0
5671,1689746090,1468188,1570774
9954,1689746216,1282487,0
12160,1689746405,1290228,941661
15345,1689746427,1261633,1571044
386,1689746610,1567314,1546348
10991,1689746636,1499010,1561097
5230,1689747364,1412870,1569761
14526,1689747381,1085201,1554012
14274,1689747536,849613,1558776
13280,1689750500,1451865,1568180
12209,1689751716,1556040,415150
10788,1689752452,206488,0
12503,1689754161,1196165,97422
6489,1689754766,1305228,0
10053,1689754803,206488,0
2675,1689756743,1531569,375191
7679,1689757150,1233032,0
14386,1689757595,1106107,1523613
6551,1689758072,1570505,0
4780,1689760467,1536908,0
4082,1689762456,268444,1526383
2911,1689764187,1536908,0
11783,1689764583,1569660,0
11486,1689764902,1513130,0
2171,1689766229,1560998,1568560
5825,1689766580,1459133,1570797
624,1689767471,1499951,1560993
2458,1689768574,1459133,143891
9920,1689769332,206488,0
16429,1689770384,1571077,0
16787,1689771754,1563972,1545464
11621,1689771761,1568599,1566965
16050,1689773074,1571066,0
8883,1689773332,256110,0
4670,1689773764,1489202,1561422
3718,1689774375,1563020,1488750
7098,1689775700,403118,0
12342,1689775798,206488,1557948
6084,1689776946,206488,0
15546,1689777760,1136043,0
6722,1689779065,1570505,0
505,1689779186,1562508,1553137
5517,1689780745,1567314,1570447
5517,1689780745,1567314,1567314
1779,1689781357,1566618,1550047
9229,1689782712,172981,0
6784,1689784613,1569975,0
189,1689786466,1566540,0
1541,1689787196,284354,1108049
3795,1689789096,1399469,1500260
3795,1689789096,1399469,1399469
3240,1689790607,1567852,0
1177,1689791008,1531751,1349668
14316,1689791476,1290228,1571010
14748,1689793236,1266139,0
13230,1689793495,1564361,0
17198,1689794080,1510669,0
734,1689796532,217346,0
12964,1689797183,1568979,0
16479,1689797617,1080969,1565276
14931,1689797971,1085201,0
559,1689798299,1016075,0
1639,1689800842,206488,0
13548,1689801829,1085201,0
15961,1689803254,1559959,1318174
9010,1689803448,1569988,1326547
4313,1689803527,1560998,1539417
4131,1689804162,1550398,1529061
12004,1689806283,1499010,0
4094,1689807922,1566540,0
5755,1689810134,375949,1570786
2478,1689812528,1570008,0
9724,1689816187,206488,0
14176,1689817332,1570997,0
9121,1689819220,993022,0
13315,1689820349,199895,1568995
3809,1689824317,1412870,0
11075,1689825443,1556050,1215738
8933,1689828368,983658,61273
14475,1689829498,1569816,0
16750,1689830094,1136946,0
9766,1689830191,206488,0
13630,1689832800,1556334,447812
1576,1689832801,238445,1465326
6497,1689832806,35283,1449556
8093,1689832814,1569095,1511367
16717,1689832830,1569278,1039148
687,1689833028,1463067,375366
4901,1689836886,1526218,1567535
12013,1689837742,414843,1557866
6119,1689838783,1551765,1568110
16708,1689840410,1568979,0
14449,1689841962,375695,0
9696,1689844063,206488,0
6322,1689845630,1570351,1570897
2967,1689846100,1570918,0
5823,1689847727,1018949,0
1161,1689851286,1570270,0
8316,1689853320,1559638,0
13453,1689853780,948967,0
10774,1689853801,1570927,1570942
13719,1689854510,941663,0
4654,1689855153,1570710,0
13398,1689855570,1085201,0
1604,1689856787,1196165,1440021
6896,1689858499,1233032,1501748
11467,1689860772,1127723,1552562
12538,1689862200,244690,1569859
13904,1689862230,1527516,0
1259,1689864914,217346,0
13958,1689866860,1354879,0
6133,1689869348,419935,1570851
5496,1689872146,128768,1570426
14295,1689874399,1559959,0
11787,1689875095,1208187,0
9218,1689877175,1567050,0
9703,1689877829,1569361,0
8275,1689878281,1372183,1320135
13824,1689879697,1163479,0
8401,1689879900,1453056,1341140
16857,1689879945,1106107,1571092
11850,1689881543,985197,0
14777,1689882504,1568979,0
10024,1689882717,1566052,0
5529,1689883168,1566618,0
2094,1689885171,1560998,1536181
11733,1689885947,1556334,968543
9703,1689885956,206488,1569361
4067,1689887171,229388,0
5496,1689887890,128768,128768
8974,1689888008,1343530,0
351,1689888136,1197858,1569039
11879,1689890547,1208187,0
10125,1689891540,973523,0
14364,1689892515,1570260,0
694,1689893711,1290228,397483
15184,1689894216,1571032,1383653
7134,1689896148,1241916,0
6035,1689897502,1570351,1570837
9239,1689898797,1385319,0
7876,1689899401,1127723,4417
3359,1689899803,1566927,0
14020,1689900526,1353100,0
10430,1689902400,1570927,0
9149,1689903849,1567641,0
2801,1689904232,1459133,876257
12762,1689905478,375695,181976
15533,1689906415,1571111,0
14188,1689914822,1566275,0
2024,1689915598,1569496,1470083
9521,1689916273,206488,0
1527,1689919201,1399469,989469
4698,1689919201,1483711,1562765
9206,1689919206,1526528,924968
3669,1689919210,1277716,1470083
3830,1689919260,409047,1525528
2668,1689919800,1567238,1491469
2668,1689919800,1560967,1567238
778,1689919825,1568494,1491469
778,1689919841,1569930,1568494
778,1689919842,965788,1569930
778,1689919842,1489202,965788
9472,1689920010,1440873,1520128
14890,1689920015,1547269,1570449
3998,1689920969,1567810,1521230
7687,1689920970,1532528,931502
4066,1689921427,1458029,0
2220,1689921890,1548564,1569881
9699,1689923339,347064,0
11418,1689923826,1084109,1431541
4964,1689924424,1556050,1568158
17977,1689927149,1569278,1524509
10864,1689927547,1510946,0
7057,1689927702,409047,1482858
2422,1689927770,1567856,0
3669,1689928070,1568523,1277716
14967,1689928139,1569095,1511367
10165,1689929005,351594,351594
3060,1689929451,1569471,1185332
3801,1689930010,1569988,0
7714,1689930478,1567763,0
10568,1689931169,1525242,0
10360,1689931491,1450967,25846
2142,1689931583,1532752,0
1414,1689935420,1018949,0
9961,1689936187,1499742,0
12432,1689936621,1562417,0
15283,1689936850,1571055,0
11682,1689938003,1208187,0
6466,1689938415,267855,0
12671,1689939302,1136946,1568937
12363,1689939336,1084109,0
2716,1689940034,1412870,1568595
2759,1689940208,1524212,0
2759,1689940208,1524212,1524212
7561,1689940587,1549976,398920
11120,1689940837,1161741,0
4990,1689941941,929904,0
2661,1689942496,1547494,358600
10961,1689943795,414843,0
10961,1689943795,414843,414843
16689,1689944252,1567312,1523446
10121,1689944344,1343530,0
8154,1689944685,1556050,0
11313,1689946715,1372183,1564078
5125,1689947007,950777,0
1002,1689948040,1220600,1565705
13111,1689948676,1570878,0
1765,1689949781,219890,1566016
5902,1689950166,1547091,1570808
13693,1689950218,1457356,1534225
2710,1689950532,1524212,384084
2997,1689951611,1566618,0
1411,1689952376,267855,0
