7,3,1867036
28,7,36815
13,8,241334
32,9,29131
30,11,35202
46,13,1718
56,14,60
15,20,200600
4,24,7066031
42,27,2881
3,30,16309262
48,31,913
37,35,15175
31,36,32055
1,37,36564202
44,56,2212
8,59,1817617
60,67,5
27,72,49626
25,75,55813
20,76,106755
50,82,338
49,96,449
26,97,50879
47,110,1176
10,113,971947
17,121,151362
36,128,16191
24,130,69026
12,132,446525
29,137,35594
43,145,2668
45,149,2043
34,152,26792
59,153,18
16,189,197831
22,200,92760
2,219,18749167
9,222,1193617
35,227,25704
41,242,5498
57,263,27
23,265,84519
38,267,14510
6,268,2252525
53,271,122
33,280,28366
40,281,5832
21,287,99344
51,294,184
39,296,7336
5,307,5090183
18,312,122800
14,316,239267
55,318,74
11,325,780263
54,327,90
19,330,108460
61,331,4
58,333,20
52,334,168
