791,1060,1283
426,5533,36393
510,5878,21192
572,14609,12429
733,16730,2491
494,20594,23698
937,33380,354
22,35283,2682557
836,39376,959
320,43895,76322
446,46990,31876
16,49534,3320397
170,49556,340140
321,52533,75469
668,54409,5427
987,55580,60
570,55903,12508
341,61683,63132
352,62468,60158
822,70257,1042
228,70366,177925
648,71750,6351
45,79866,1264948
882,83368,735
151,88668,376339
380,91848,48262
865,97422,784
984,103579,72
869,108831,776
512,110001,20721
126,115855,497691
996,116336,44
652,126630,6280
527,127257,18255
64,128768,942742
589,135113,10742
498,140736,23120
757,143891,1792
208,143918,230113
298,146046,94156
480,147131,25540
889,148530,668
820,149441,1054
796,163658,1258
1015,164726,6
410,168395,38891
532,170744,17132
286,171286,102034
81,172981,808868
653,175574,6127
406,178714,39934
115,179101,596826
681,179880,4820
327,180819,73183
769,181976,1537
308,183000,87103
904,191225,588
979,192277,90
305,198131,87976
113,199895,616249
1,206488,10372082
689,206527,4529
991,211383,56
715,211423,3342
620,214005,8523
160,215546,350778
230,215634,173768
666,217291,5433
111,217346,623718
89,219208,733870
711,219338,3540
46,219890,1252793
621,220609,8499
116,222157,586989
945,226602,317
122,229388,516920
307,230202,87389
423,237667,36918
625,237843,8097
138,238445,433277
595,241897,10356
84,244991,786879
750,254377,1962
177,258118,325831
462,260768,29001
450,267855,31427
75,268444,848201
626,268482,7927
195,270057,260594
607,276109,9319
295,277689,94357
586,277703,10976
155,284354,369971
331,285096,70526
345,285756,62574
206,286896,237422
712,290578,3449
989,293646,60
216,299244,197230
770,302592,1513
765,306816,1669
357,311265,58863
66,316768,939265
290,317924,99152
409,321793,38926
137,322940,433780
554,326756,15009
191,330467,273779
674,332206,5067
275,333468,117840
899,343817,619
646,345017,6427
459,347064,30042
17,351594,3162753
751,358600,1916
437,369765,33520
283,370334,109669
509,375191,22125
51,375695,1186230
77,375949,837798
458,380822,30164
250,382174,144428
342,383466,62969
946,386711,303
722,391782,2919
196,392904,259560
428,395481,36156
628,396957,7724
565,397483,13679
42,397828,1293863
505,398920,22518
914,399235,536
259,403118,133681
49,409047,1199078
194,409609,265561
966,410069,160
792,412646,1277
328,412778,72873
728,413873,2697
768,415150,1564
375,418041,51520
182,419935,296251
365,421252,55757
740,438388,2216
758,447568,1782
209,447812,224534
682,451273,4793
408,457061,39376
592,458463,10609
98,843984,659658
988,846734,60
366,848497,55028
27,849613,2112581
129,853917,483755
144,856623,393645
96,859935,667413
610,862944,8977
972,867006,131
655,874669,6048
386,877670,47552
340,878369,63634
361,879626,57005
616,882779,8611
958,888702,202
266,889787,123487
172,895861,335348
545,897175,16223
306,907998,87932
363,910466,56141
1005,913312,27
671,913793,5260
708,918083,3663
438,921366,33359
235,929772,166346
1013,933017,10
507,934246,22276
301,936718,92734
528,940738,18047
481,941661,25472
279,941663,112337
789,941692,1295
273,944382,119771
317,948378,77928
469,948544,26910
566,948967,13460
960,949447,188
484,950571,25012
190,959302,275678
313,963177,83669
163,963598,346068
213,965788,207899
551,968543,15481
530,973523,17353
142,973621,395551
1011,977637,13
112,983658,623467
504,985197,22544
842,986360,921
849,989469,846
233,990907,170037
97,993022,660880
187,993461,294000
269,995518,122086
85,997060,774675
471,999686,26625
