556,5533,13397
444,5878,61857
7,11624,13182807
488,14609,33847
546,14690,17180
203,25846,733745
155,38504,1174781
231,47088,544012
46,49534,5123344
397,50012,106454
446,54352,59149
536,54409,19682
111,55903,1767475
227,61173,575431
570,62207,10237
535,62468,19855
606,70257,4293
432,70427,68681
403,79866,100311
742,83368,6
195,88668,782337
621,88823,3214
247,91848,445224
612,97422,3753
187,100599,862941
596,103579,6188
506,110682,26750
680,116243,228
647,116336,1089
338,123451,161187
511,125069,26264
344,128768,149287
563,135113,11117
587,143891,7687
169,143918,1011279
165,146046,1054748
127,147131,1528212
525,148057,22071
543,149441,17888
297,155497,249128
459,158307,52958
586,163658,7789
561,166807,11187
395,171286,109345
396,175574,108084
495,178714,29514
426,179880,73059
531,180009,20721
381,183000,120030
224,192591,588523
234,198131,532961
645,199554,1486
217,199895,605146
572,206488,9904
377,215193,127343
512,215634,25725
363,217346,137261
14,218340,10901458
209,219338,645816
428,219890,72009
438,220609,66705
417,229388,80650
458,230202,53944
418,237667,79831
315,237843,209371
398,241897,105901
475,242616,39777
469,244513,43690
135,249769,1441159
630,254377,2365
461,260768,51385
419,268482,78266
272,270057,330280
500,271538,27427
375,273811,128436
615,276109,3588
410,277703,89412
163,285756,1071945
201,286896,735525
249,292040,437518
636,293646,2072
623,299482,2907
296,317924,249492
150,321793,1205768
460,330467,52364
354,333468,142165
239,335644,512423
88,338059,2506846
365,343369,136926
220,347064,598498
539,355400,18709
279,358600,307727
257,370334,386629
366,371616,136079
268,380822,342342
356,383466,141334
614,386711,3601
414,392904,84880
524,397828,22555
477,398920,39668
34,399235,6904283
491,409047,30843
675,410069,305
262,411462,367899
690,412646,52
467,412947,46626
412,415150,87116
595,415441,6649
151,418041,1203731
516,457061,24885
115,460272,1723826
13,461537,11331318
379,843984,124095
48,846734,5020954
72,849613,3272667
62,857003,3842329
198,858233,765203
84,859935,2772948
222,865370,594317
389,867006,112344
605,874669,4379
181,876257,929365
288,878369,263952
149,879626,1206846
284,882779,282392
450,888151,57533
575,888702,9272
420,889787,78065
176,890033,962699
92,905979,2457373
330,910466,169032
629,913312,2387
578,913793,9139
236,915376,525708
24,919884,9393800
246,921366,447190
390,923504,110604
394,929772,109534
140,929904,1301542
560,934246,11350
280,941663,307255
584,941692,8117
11,942289,11512599
368,948378,133392
487,948544,33994
656,949447,803
210,963598,643389
74,968188,3229308
132,968543,1474331
637,985197,1977
517,986360,24392
177,991292,948925
585,993461,7947
204,997060,720176
173,1000037,996309
37,1000315,6523887
611,1003862,3870
240,1005059,483117
174,1007177,991304
81,1008997,2891996
39,1010145,6311230
719,1017355,26
258,1038691,382015
212,1043288,635884
747,1043671,2
229,1058972,559823
3,1060445,18840931
307,1076234,219251
751,1076409,1
121,1080969,1644719
41,1087605,6192977
286,1089288,268707
423,1101780,76192
134,1105757,1450277
295,1111565,249915
369,1115883,133325
634,1122528,2119
476,1125874,39764
360,1130600,139941
253,1131801,405014
248,1134421,442134
393,1136946,109570
76,1137046,3111618
166,1137727,1038879
554,1142108,14183
502,1153702,27157
126,1154532,1551647
388,1162435,112619
336,1162575,164217
415,1167897,84135
547,1172527,16807
652,1178923,950
492,1181563,30800
496,1182731,29467
371,1184926,132822
200,1185332,736639
421,1189242,76279
590,1191848,7349
538,1192409,19601
582,1196165,8245
400,1210500,103358
199,1213343,755004
311,1213951,215138
36,1216342,6589484
362,1219010,137726
574,1224273,9304
628,1229319,2425
358,1231952,141102
87,1233749,2604432
454,1235300,56606
269,1238219,339489
553,1238542,14320
156,1247259,1167133
98,1248510,2315116
130,1252187,1505544
599,1255756,5624
505,1261313,26799
374,1261674,129953
562,1262496,11174
35,1263711,6704770
670,1264675,392
131,1266062,1485526
281,1266262,285209
328,1268863,171929
57,1269608,4273259
462,1274094,50804
640,1274195,1863
80,1277777,2998895
69,1280764,3459551
17,1281787,9925741
494,1283136,29896
322,1287639,187889
82,1288559,2870852
15,1288854,10389434
518,1288935,24101
326,1288987,179867
112,1289315,1766408
737,1289940,9
583,1293205,8128
474,1299153,40078
157,1302688,1165825
214,1305668,614591
321,1306323,191576
43,1306476,6151125
443,1308954,61891
649,1309783,1010
108,1312722,1899331
529,1316592,20962
161,1316773,1088837
312,1318502,214972
75,1318599,3125079
544,1318861,17728
191,1319239,829551
225,1319831,583021
301,1320969,237759
333,1322632,165515
233,1322843,538774
317,1324201,202649
601,1330632,5313
244,1332028,459805
350,1335442,146210
252,1335463,414249
90,1337816,2480552
260,1339289,377098
183,1341140,907358
27,1342185,8827431
77,1343530,3074484
534,1343637,20102
211,1349208,641684
4,1349981,18273942
639,1353001,1881
143,1353166,1276561
125,1354206,1582834
367,1354679,135932
66,1355680,3583133
552,1356499,14484
648,1362032,1042
208,1363818,651708
197,1363850,771033
677,1373791,291
655,1384392,842
22,1384962,9582068
91,1385699,2466106
339,1386201,161016
499,1397789,27668
242,1399133,467578
63,1402322,3777934
172,1405141,1002048
60,1406114,3929598
654,1407257,854
673,1416017,376
12,1417296,11383616
686,1424998,66
2,1427485,20909539
298,1428310,247552
8,1429793,13162550
141,1431293,1287472
313,1434341,214782
118,1435367,1664947
251,1439865,421224
70,1440632,3451739
171,1441146,1009185
10,1442605,11624411
114,1443757,1730130
532,1449556,20523
119,1450967,1660288
270,1451299,331621
228,1451685,574946
463,1452912,49105
107,1453786,1943822
202,1454054,735327
592,1454136,6905
142,1456716,1284407
579,1460056,8954
109,1461547,1853912
265,1462506,353521
387,1462529,113059
23,1462626,9457290
207,1462718,675071
604,1462938,4880
44,1464942,5680722
20,1466642,9791103
160,1474069,1144057
577,1476740,9222
30,1477395,8302752
261,1477568,374487
45,1479381,5635127
223,1479399,594008
638,1482443,1912
569,1482522,10467
347,1482540,148636
86,1483432,2635396
65,1485635,3611566
334,1487000,164870
287,1488426,268549
332,1488750,167451
230,1489385,549853
625,1492602,2727
464,1493840,48944
64,1494095,3756402
364,1495294,137174
433,1495762,68481
100,1496771,2233618
683,1498091,155
456,1498170,55384
50,1498279,4613251
164,1499826,1061201
188,1500740,855357
232,1501905,543936
241,1502794,475483
526,1502948,21537
445,1503284,60375
