7,3,4702474
26,7,154799
12,8,1405652
21,9,367672
30,11,135825
31,13,117647
67,14,724
80,15,146
15,20,1193959
2,24,20104949
28,27,144344
1,30,20732818
60,31,4156
22,35,339737
38,36,87086
3,37,19774237
32,44,109669
50,56,19163
5,59,5108114
79,62,194
76,65,265
55,67,8885
69,70,639
25,72,162808
85,74,48
18,75,660782
20,76,392137
29,81,142465
81,82,144
72,83,354
74,87,315
65,88,1072
70,90,562
59,96,4829
17,97,742846
77,99,265
57,101,5789
78,105,217
75,106,266
83,107,127
58,109,5031
46,110,27569
6,113,5086555
86,114,44
11,121,1406967
42,128,70427
34,130,101379
35,132,100159
23,137,339251
87,139,8
43,140,43714
48,145,21303
36,149,97537
37,152,96336
63,153,1460
68,166,652
40,189,84255
13,200,1258326
4,219,7304476
8,222,3434568
39,227,86447
49,230,19846
84,238,85
41,242,75111
56,262,8097
52,263,16672
24,265,237984
51,267,18582
16,268,952713
47,271,22154
62,280,2147
33,281,109585
19,287,508418
45,289,31287
73,294,353
27,296,149216
53,297,15781
9,307,1693219
71,308,536
88,311,4
61,312,2959
10,316,1413552
64,317,1200
66,318,833
14,325,1256733
54,328,9888
44,330,31670
82,331,132
